319491210,,,,,,,,,,,,,,,,,,,,,,,,,
319499510,18014,30399,,54587,68969,77710,42840,26399,,25839,69915,,,,,,54016,,,,,,,,
319499510,,,,,,,,,,,,,,,,,,,,,,,,,
319624510,19879,,,,,,,,,22024,,,,,,,,,,,,,,,
319629310,73462,,,,,,,,,90678,,,,,,,,,,,,,,,
319629310,,,,,,,,,,,,,,,,,,,,,,,,,
319637210,51019,,,,,,,,,57280,,,,,,,,,,,,,,,
319637210,,,,,,,,,,,,,,,,,,,,,,,,,
319661210,81989,,,,,,,,,,,,,,,,,,,,,,,,
319661210,,,,,,,,,,,,,,,,,,,,,,,,,
319691110,30021,,,,,,,,,39780,,,,,,,,,,,,,,,
319691210,33936,,,,,,,,,37744,,,,,,,,,,,,,,,
319692010,35155,,,,,,,,,42725,,,,,,,,,,,,,,,
319724510,5805,,,,,,,,,5651,,,,,,,,,,,,,,,
319724610,7127,,,,,,,,,6974,,,,,,,,,,,,,,,
318490010,11118,,,,,,,,,15062,,,,,,,,,,,,,,,
318499510,7337,,,,,,,,,9109,,,,,,,,,,,,,,,
318524510,3670,,,,,,,,,3941,,,,,,,,,,,,,,,
318524610,4776,,,,,,,,,5113,,,,,,,,,,,,,,,
318537210,10561,,,,,,,,,14125,,,,,,,,,,,,,,,
318537610,14464,,,,,,,,,14702,,,,,,,,,,,,,,,
318546610,65814,,,,,,,,,63015,,,,,,,,,,,,,,,
318546610,,,,,,,,,,,,,,,,,,,,,,,,,
318599510,6339,,,,,,,,,7970,,,,,,,,,,,,,,,
318719110,59065,77127,91377,62354,59434,,,85466,,67393,,,,,,,,,,,,,,,
318719110,,,,,,,,,,,,,,,,,,,,,,,,,
318724510,12541,20864,51899,37432,25373,20738,28659,16491,,12744,20316,66607,,,25201,,20195,89468,,,,,,,
318724510,,,,,,,,,,,,,,,,,,,,,,,,,
318724610,17969,33207,74712,44318,30523,25637,24270,22417,,19380,33477,,,,38992,,23398,,,,,,,,
318724610,,,,,,,,,,,,,,,,,,,,,,,,,
318737610,44502,81293,,,,58023,51814,70526,,91549,,,,,,,80842,,,,,,,,
318737610,,,,,,,,,,,,,,,,,,,,,,,,,
318750710,40482,61723,77705,,,,,67473,,28411,,,,,,,48642,,,,,,,,
318750710,,,,,,,,,,,,,,,,,,,,,,,,,
318761210,89766,99831,,,,,,99714,,40112,,,,,,,,,,,,,,,
318761210,,,,,,,,,,,,,,,,,,,,,,,,,
318791810,75570,79570,,,,,,,,55440,,,,,,,,,,,,,,,
318791810,,,,,,,,,,,,,,,,,,,,,,,,,
318799510,25608,39093,,50068,,30601,43689,31998,,31526,50027,,,,,,44420,,,,,,,,
318799510,,,,,,,,,,,,,,,,,,,,,,,,,
318824510,19939,30061,,53084,28006,21482,28762,27033,,21059,26227,81589,,,33366,,25685,,,,,,,,
318824610,25515,41695,64660,64402,45815,33715,31341,31318,,26636,41595,,,,40728,,28707,72347,,,,,,,
318824610,,,,,,,,,,,,,,,,,,,,,,,,,
318826310,28609,42907,,,65370,66999,,33081,,34012,73901,,,,,,45102,84684,,,,,,,
318826310,,,,,,,,,,,,,,,,,,,,,,,,,
318924510,11372,17267,40966,36254,20398,12370,12231,12851,,11086,19492,54527,,,,,12944,,,,,,,,
318924610,14251,20170,59864,37225,25172,16534,17607,15969,,14795,28014,,,,,,21659,,,,,,,,
318937210,38756,60827,,,62736,62649,59127,45448,,36548,42443,,,36591,62999,,52108,,,,,,,,
318937210,,,,,,,,,,,,,,,,,,,,,,,,,
318946610,74399,92528,,,,,98198,86480,,97473,,,,,,,,,,,,,,,
318946610,,,,,,,,,,,,,,,,,,,,,,,,,
318950710,21829,47063,,54030,26750,28601,35511,28437,,19325,94674,,,,,,35530,,,,,,,,
318961210,51496,80689,97682,,61837,,,77373,,91021,100145,,,,,,97534,,,,,,,,
318961210,,,,,,,,,,,,,,,,,,,,,,,,,
319019110,62005,72466,,96762,,95994,80762,69932,,74197,92569,,,,,,78557,,,,,,,,
319019110,,,,,,,,,,,,,,,,,,,,,,,,,
319024510,14247,24814,92827,28317,22616,21085,14993,19324,,15249,27906,48645,37251,19425,18939,,20351,,,,,,,,
319024610,16933,25875,41978,30938,22764,21463,21974,21679,,17104,31027,,,,,,23078,,,,,,,,
319024610,,,,,,,,,,,,,,,,,,,,,,,,,
319026310,21124,32551,37888,69697,34227,29145,29108,24613,,25055,67089,,,,,,40429,,,,,,,,
319037210,42233,58968,,43277,43642,59686,55000,63284,,49018,79471,,,52196,74151,,64121,,,,,,,,
319037210,,,,,,,,,,,,,,,,,,,,,,,,,
304250410,93902,,,,,,,,,80578,,,,,,,,,,,,,,,
304262410,73396,,,,,,,,,,,,,,,,,,,,,,,,
304291810,74866,,,,,,,,,,,,,,,,,,,,,,,,
304299510,46602,49557,77772,,,69038,,68830,,68827,,,,,,,89709,,,,,,,,
313524510,8328,19294,47316,31466,18879,15088,14899,10614,,10789,19210,60213,,,30558,,16668,91387,,,,,,,
313524510,,,,,,,,,,,,,,,,,,,,,,,,,
313524610,10738,20417,42440,39933,23560,18248,16203,11973,,12870,25494,62605,,,,,17902,,,,,,,,
313524610,,,,,,,,,,,,,,,,,,,,,,,,,
313537210,24352,36192,,,49170,,69817,44733,,33247,72604,,,,,,69225,,,,,,,,
313537210,,,,,,,,,,,,,,,,,,,,,,,,,
313561210,32717,53074,88237,92787,79330,68829,47254,71934,,76521,72637,,,,,,85963,,,,,,,,
313561210,,,,,,,,,,,,,,,,,,,,,,,,,
313599510,12653,26110,,58479,57892,21730,26133,18694,,17777,19973,,,,,,29971,,,,,,,,
313599510,,,,,,,,,,,,,,,,,,,,,,,,,
313924510,5426,10709,27360,11060,8775,8502,7727,7112,,6338,15997,49386,,,8043,,7473,45180,,,,,,,
313924610,7144,12445,46549,25840,9780,8796,8350,9516,,8805,21555,44580,,,8963,,11076,72421,,,,,,,
313937210,16217,23468,60911,30690,34587,20890,22659,24217,,17989,41150,,,,44587,,26985,,,,,,,,
313937610,25462,52997,,,74601,40682,25581,67397,,28779,47891,,,,69627,,50511,,,,,,,,
313937610,,,,,,,,,,,,,,,,,,,,,,,,,
313946110,33759,55593,,,93240,,91437,56490,,21966,23999,,,,,,68573,,,,,,,,
314624510,24143,35338,,40826,39722,32809,32748,31829,,24389,39797,98857,,,,,30470,,,,,,,,
314624510,,,,,,,,,,,,,,,,,,,,,,,,,
314624610,28339,44052,,61360,53848,40269,86550,36179,,31896,37186,,,,,,35156,,,,,,,,
314624610,,,,,,,,,,,,,,,,,,,,,,,,,
314629310,96871,,,,,,,,,94527,,,,,,,,,,,,,,,
314629310,,,,,,,,,,,,,,,,,,,,,,,,,
314637210,59260,80104,,,,81044,89076,75137,,85703,99605,,,,,,88445,,,,,,,,
314637210,,,,,,,,,,,,,,,,,,,,,,,,,
314661210,85779,,,,,,,,,,,,,,,,,,,,,,,,
314661210,,,,,,,,,,,,,,,,,,,,,,,,,
314692010,45917,71958,62734,,59346,,,58817,,43763,79656,,,,,,98840,,,,,,,,
314699510,38836,60809,,79577,85130,41105,91635,48066,,48507,69059,,,,,,78286,,,,,,,,
314699510,,,,,,,,,,,,,,,,,,,,,,,,,
314719110,91833,,,,,,,,,44751,,,,,,,,,,,,,,,
314724510,46405,73920,,,71817,76039,70910,68166,,51895,59063,,,,,,82599,,,,,,,,
314724510,,,,,,,,,,,,,,,,,,,,,,,,,
314729310,62420,,,,,,,,,,,,,,,,,,,,,,,,
314761210,84246,,,,,,,,,,,,,,,,,,,,,,,,
314824510,13721,,,,,,,,,15787,,,,,,,,,,,,,,,
314824610,17571,,,,,,,,,20071,,,,,,,,,,,,,,,
314825210,28346,,,,,,,,,33772,,,,,,,,,,,,,,,
314837210,32707,,,,,,,,,40454,,,,,,,,,,,,,,,
314890010,51356,,,,,,,,,63750,,,,,,,,,,,,,,,
314890010,,,,,,,,,,,,,,,,,,,,,,,,,
314899510,21247,,,,,,,,,23349,,,,,,,,,,,,,,,
315419110,99590,,,,,,,,,100545,,,,,,,,,,,,,,,
315419110,,,,,,,,,,,,,,,,,,,,,,,,,
315424510,21237,29166,89495,57929,40413,25223,46181,27876,,22719,29660,,,,,,25293,,,,,,,,
213429310,98338,,,,,,,,,89241,,,,,,,,,,,,,,,
213461210,98912,,,,,,,,,,,,,,,,,,,,,,,,
213484410,90227,92434,,98643,,,,,,97382,,,,,,,,,,,,,,,
213484410,,,,,,,,,,,,,,,,,,,,,,,,,
213519110,100188,,,,,,,,,96169,,,,,,,,,,,,,,,
213519110,,,,,,,,,,,,,,,,,,,,,,,,,
213524210,60606,91513,,65066,,77896,85941,100580,,56060,97905,,,,,,98536,,,,,,,,
213561210,77966,96299,,81935,,,,99811,,89529,,,,,,,,,,,,,,,
213561210,,,,,,,,,,,,,,,,,,,,,,,,,
213619110,98259,,,,,,,,,,,,,,,,,,,,,,,,
213624510,92883,95869,,,,,,,,78692,,,,,,,,,,,,,,,
213624610,94410,,,,,,,,,95978,,,,,,,,,,,,,,,
213629310,90004,,,,,,,,,,,,,,,,,,,,,,,,
213637210,75806,,,,,,,,,,,,,,,,,,,,,,,,
213653410,57004,,,,,,,,,,,,,,,,,,,,,,,,
213661210,87299,,,,,,,,,,,,,,,,,,,,,,,,
213719110,91979,,,,,,,,,,,,,,,,,,,,,,,,
213724210,87989,,,,,,,,,43691,,,,,,,,,,,,,,,
213729710,98413,,,,,,,,,,,,,,,,,,,,,,,,
213819110,99681,,,,,,,,,62669,,,,,,,,,,,,,,,
213824210,87986,98872,,94911,91573,,,93404,,82915,,,,,,,,,,,,,,,
213829310,91917,,,,,,,,,84174,,,,,,,,,,,,,,,
213861210,97937,,,,,,,,,,,,,,,,,,,,,,,,
214619110,82335,,,,,,,,,,,,,,,,,,,,,,,,
214629710,92112,,,,,,,,,,,,,,,,,,,,,,,,
225019110,88528,,,,,,,,,,,,,,,,,,,,,,,,
225024210,59653,60122,,,,,,92902,,64980,,,,,,,,,,,,,,,
225037210,95780,,,,,,,,,,,,,,,,,,,,,,,,
225219110,96977,,,,,,,,,98352,,,,,,,,,,,,,,,
225224210,70209,99108,,70229,84983,,,91750,,67696,96819,,,,,,87753,,,,,,,,
225224210,,,,,,,,,,,,,,,,,,,,,,,,,
225229710,98206,,,,,,,,,59218,,,,,,,,,,,,,,,
225261210,99338,,,,,,,,,,,,,,,,,,,,,,,,
225419110,98385,,,,,,,,,,,,,,,,,,,,,,,,
225424510,64225,82137,,76889,91382,87662,66615,81764,,63984,86358,,,,,,76941,,,,,,,,
225424510,,,,,,,,,,,,,,,,,,,,,,,,,
100550310,52175,53108,85805,,,62578,,53282,,45880,,,,,,,47948,,,,,,,,
100551710,75660,,,,,,,,,,,,,,,,,,,,,,,,
100552710,94447,,,,,,,,,63916,,,,,,,,,,,,,,,
101219110,46862,64438,,52216,59375,59586,51243,59168,,49747,62468,,,,,,55691,,,,,,,,
101224510,20894,35679,62004,29302,31992,23867,45150,24376,,17714,31778,,,,,,20689,96102,,,,,,,
101229310,54441,69809,69650,61826,86402,68669,93198,67069,,57895,88897,62028,,,,,67684,,,,,,,,
101237210,38995,60930,,61869,47376,57438,71515,48463,,32414,51703,,,,,,43038,,,,,,,,
101261210,51963,94301,89614,55325,62437,68491,57076,63708,,65964,95042,,,,,,,,,,,,,,
110124210,12120,20343,42433,35473,22576,15065,25861,13384,,12112,24094,86762,,,,,13037,,,,,,,,
110124610,16253,27653,85793,29785,31277,29314,40262,17245,,16418,34072,61898,,,,,17747,,,,,,,,
110135610,47246,87917,77165,53981,77480,57539,,53259,,43259,54280,,,,,,47718,,,,,,,,
110135610,,,,,,,,,,,,,,,,,,,,,,,,,
110137210,32096,77366,,45969,61482,34116,41467,35339,,29220,53516,,,,94654,,30538,,,,,,,,
110137210,,,,,,,,,,,,,,,,,,,,,,,,,
110161210,52033,73971,,91601,80417,60143,77760,61938,,64585,74895,,,,,,71716,,,,,,,,
110519110,77469,97123,95365,96273,97131,100450,,86932,,70153,78434,,,,97252,,83147,,,,,,,,
110519110,,,,,,,,,,,,,,,,,,,,,,,,,
110524210,21512,30247,94198,44582,23496,30100,43361,23279,,19873,31059,54775,45489,34211,27291,,22353,29580,,,,,,,
110524610,29683,39251,65945,36410,37036,47176,93251,31101,,28973,37898,,,,35363,,29987,,,,,,,,
110537210,58864,81078,,74367,61658,68781,,60568,,50486,86362,,72644,56692,86208,,58277,,,,,,,,
110537210,,,,,,,,,,,,,,,,,,,,,,,,,
110561210,100427,,,,,,,,,97953,,,,,,,,,,,,,,,
110561210,,,,,,,,,,,,,,,,,,,,,,,,,
110719110,74194,94070,,,,81436,,78640,,72327,92843,83156,,,,,83523,,,,,,,,
110719110,,,,,,,,,,,,,,,,,,,,,,,,,
110724210,36437,54953,77282,52964,40417,69039,49463,38470,,32831,52565,,60034,45871,57835,,36053,,,,,,,,
110729310,73636,90508,,96880,,88057,,83199,,56846,100112,,,,,,66280,,,,,,,,
110729310,,,,,,,,,,,,,,,,,,,,,,,,,
110737210,65395,90573,,,95002,81862,,67946,,53174,87674,,,,,,62990,,,,,,,,
110737210,,,,,,,,,,,,,,,,,,,,,,,,,
110761210,93071,99722,,,,,,98153,,83446,,,,,,,,,,,,,,,
110761210,,,,,,,,,,,,,,,,,,,,,,,,,
110799510,53225,68955,,95933,73970,73522,,58661,,46801,61979,,,,,,52025,,,,,,,,
110799510,,,,,,,,,,,,,,,,,,,,,,,,,
111419110,74661,88078,74679,97379,,,,86339,,81748,95522,,,,,,89707,,,,,,,,
111419110,,,,,,,,,,,,,,,,,,,,,,,,,
111424210,31780,45112,83444,48868,40023,51924,70964,33127,,26916,35999,86862,58161,28576,45529,,32518,,,,,,,,
111424610,38036,52740,76355,50434,44399,71859,70993,42022,,36769,54095,,78143,49511,58693,,41758,,,,,,,,
111424610,,,,,,,,,,,,,,,,,,,,,,,,,
111437210,63081,85047,,80254,77570,83777,,64779,,61121,79739,,,72009,100279,,60752,,,,,,,,
111437210,,,,,,,,,,,,,,,,,,,,,,,,,
225429310,51017,,,,,,,,,,,,,,,,,,,,,,,,
225437210,99364,,,,,,,,,86457,,,,,,,,,,,,,,,
250819110,96680,,,,,,,,,,,,,,,,,,,,,,,,
250824510,60891,85506,,73029,62689,,,80817,,48885,83773,95027,,,,,100642,,,,,,,,
250829310,98528,,,,,,,,,89160,,,,,,,,,,,,,,,
250850310,85260,,,,,,,,,,,,,,,,,,,,,,,,
251624210,70410,89690,,82249,,,87783,87292,,93878,,,,,,,,,,,,,,,
251661210,88503,,,,,,,,,,,,,,,,,,,,,,,,
252219110,82251,,,,,,,,,,,,,,,,,,,,,,,,
252224510,80368,96841,,,,99874,,99184,,76426,,,,,,,,,,,,,,,
252237210,97756,,,,,,,,,,,,,,,,,,,,,,,,
253319110,93919,,,,,,,,,97197,,,,,,,,,,,,,,,
253319110,,,,,,,,,,,,,,,,,,,,,,,,,
253324210,40968,68459,,46097,46689,75116,60442,53953,,43386,78011,,50120,,60670,,49549,,,,,,,,
253329310,92319,95734,,,100099,,,93344,,95289,96808,,,,,,,,,,,,,,
253361210,95674,,,99698,96066,,,,,88437,,,,,,,,,,,,,,,
253384410,80080,,,90939,,,,92994,,72670,,,,,,,80442,,,,,,,,
253384410,,,,,,,,,,,,,,,,,,,,,,,,,
253399510,62907,92208,,63872,88461,84465,75726,84121,,61594,,,,,,,93160,,,,,,,,
304229310,100161,,,,,,,,,79062,,,,,,,,,,,,,,,
212624210,39504,61417,,41333,44429,52825,42444,49361,,35588,46643,,44657,,93320,,45018,,,,,,,,
212626310,55634,69318,,57784,63972,,61851,89324,,61401,62250,,,,,,80033,,,,,,,,
212629310,100176,,,,,,,,,99638,,,,,,,,,,,,,,,
212629310,,,,,,,,,,,,,,,,,,,,,,,,,
212661210,95616,,,,,,,,,98244,,,,,,,,,,,,,,,
212684410,63006,79510,,73926,75720,,84415,94557,,97213,82702,,,,,,99948,,,,,,,,
212684410,,,,,,,,,,,,,,,,,,,,,,,,,
212719110,73420,,,,,,,,,74811,,,,,,,,,,,,,,,
212719110,,,,,,,,,,,,,,,,,,,,,,,,,
212724210,32156,44088,,35140,45471,44181,33510,51545,,30911,40352,,,,99913,,38945,93100,,,,,,,
212724610,40897,64529,,46295,50279,77131,62297,58628,,39886,70057,,,,,,56642,,,,,,,,
